ProdID;OrderDate;ShippedBy;Zip;Country;Qty;UnitPrice;UnitCost
770;07/20/2017;The Pickup Guys;M4R;Canada;1;85.7325;51.3569
2083;07/20/2017;SPU;V7K;Canada;1;103.2325;60.2150
770;07/20/2017;World Connection;V5N;Canada;1;85.7325;51.3569
1210;07/20/2017;PHL;H2Y;Canada;1;192.4825;123.7809
1188;07/20/2017;PHL;V6Z;Canada;1;104.9883;39.6446
604;07/20/2017;BD Kerschen;R3H;Canada;1;153.9125;66.8259
2055;07/20/2017;BD Kerschen;V7Y;Canada;1;122.4883;52.5444
1450;07/20/2017;American Eagle;K1N;Canada;1;118.0200;55.6787
728;07/20/2017;PHL;R2G;Canada;1;62.9475;31.0858
604;07/20/2017;SpeedEx;H1B;Canada;1;153.9125;66.8259
1204;07/20/2017;SpeedEx;R3V;Canada;1;139.9825;88.6957
2070;07/20/2017;PHL;V5W;Canada;1;173.2325;88.5218
396;07/20/2017;SPU;K2P;Canada;1;85.7063;48.0860
1168;08/15/2017;BD Kerschen;T5V;Canada;1;81.6550;35.1352
676;08/15/2017;The Pickup Guys;V7W;Canada;1;269.4125;134.1523
1120;08/15/2017;BD Kerschen;K1R;Canada;1;175.8225;96.3817
631;08/15/2017;King Shippers;M5A;Canada;1;115.4125;52.7172
1014;08/15/2017;American Eagle;T6T;Canada;1;86.5725;41.3162
1990;08/15/2017;PHL;V6E;Canada;1;257.1975;150.0225
2083;08/15/2017;PHL;V6E;Canada;1;103.2325;60.2150
2388;08/15/2017;SpeedEx;R3V;Canada;1;104.9825;60.2150
606;08/15/2017;BD Kerschen;K1S;Canada;1;104.9125;57.8479
2045;08/15/2017;American Eagle;T3C;Canada;1;90.9883;42.3276
1185;08/15/2017;PHL;L5P;Canada;1;93.3217;53.5561
1974;08/15/2017;American Eagle;R3G;Canada;1;52.4475;33.0591
1974;08/15/2017;BD Kerschen;K1A;Canada;1;52.4475;33.0591
2290;08/15/2017;American Eagle;T6V;Canada;1;78.7448;44.0971
1003;08/15/2017;BD Kerschen;T3G;Canada;2;86.5725;48.1252
2388;08/15/2017;American Eagle;K1K;Canada;1;104.9825;60.2150
1014;08/15/2017;Speedissimo;T6V;Canada;1;86.5725;41.3162
914;08/15/2017;BD Kerschen;R3S;Canada;1;33.5388;21.5681
2210;08/15/2017;SpeedEx;K1Y;Canada;1;107.5725;47.5927
604;08/15/2017;PHL;K1N;Canada;1;153.9125;66.8259
979;08/15/2017;SpeedEx;R3H;Canada;1;136.4825;59.0740
901;08/15/2017;PHL;R2G;Canada;1;90.9883;47.6868
838;08/15/2017;SpeedEx;M6G;Canada;1;90.8198;47.6785
1960;08/15/2017;King Shippers;R3X;Canada;1;97.0725;58.0573
989;08/15/2017;PHL;R3H;Canada;1;155.7325;72.4643
981;08/15/2017;The Pickup Guys;T2P;Canada;1;52.4825;23.9726
728;08/15/2017;PHL;R3T;Canada;1;62.9475;31.0858
2407;08/15/2017;BD Kerschen;K1Y;Canada;1;73.4475;32.8217
979;08/15/2017;SpeedEx;T2X;Canada;1;136.4825;59.0740
2012;08/15/2017;Speedissimo;R3X;Canada;1;75.5896;38.6115
195;08/15/2017;King Shippers;M7Y;Canada;1;269.5000;114.2276
609;08/15/2017;SpeedEx;V6J;Canada;1;259.6125;119.4188
120;08/15/2017;Speedissimo;V6S;Canada;1;82.9500;36.8103
573;08/15/2017;SpeedEx;R3G;Canada;1;93.5375;44.7266
1974;08/15/2017;BD Kerschen;M5X;Canada;1;52.4475;33.0591
681;08/15/2017;American Eagle;T1Y;Canada;1;216.2125;132.3155
1131;08/15/2017;The Pickup Guys;T2A;Canada;1;41.9948;22.2925
1229;08/15/2017;SpeedEx;T3R;Canada;1;83.9825;45.1837
609;08/15/2017;BD Kerschen;L5J;Canada;1;267.4000;119.4188
396;08/15/2017;PHL;R3G;Canada;1;86.5725;48.0860
1961;08/15/2017;SpeedEx;R3X;Canada;1;97.0725;52.2295
2016;08/15/2017;King Shippers;V6M;Canada;1;59.8396;28.5215
604;08/15/2017;American Eagle;K1S;Canada;1;153.9125;66.8259
1191;08/15/2017;American Eagle;K1Y;Canada;1;85.7325;38.0252
396;08/15/2017;SpeedEx;L5N;Canada;1;86.5725;48.0860
1974;08/15/2017;The Pickup Guys;R3H;Canada;1;52.4475;33.0591
609;08/15/2017;SpeedEx;M4T;Canada;1;267.4000;119.4188
2057;08/15/2017;BD Kerschen;V6M;Canada;1;104.9883;64.5369
725;08/15/2017;BD Kerschen;V6H;Canada;1;115.4475;48.5819
2401;08/15/2017;BD Kerschen;M6H;Canada;1;108.4650;56.5762
727;08/15/2017;American Eagle;R3T;Canada;1;62.9475;27.1678
1003;08/15/2017;BD Kerschen;V6T;Canada;1;86.5725;48.1252
574;08/15/2017;American Eagle;T2J;Canada;1;279.9125;141.6317
550;08/15/2017;BD Kerschen;V5W;Canada;1;134.6625;59.2216
396;08/15/2017;World Connection;T6S;Canada;1;86.5725;48.0860
2070;08/15/2017;BD Kerschen;T2J;Canada;1;173.2325;88.5218
2211;08/15/2017;PHL;K1Y;Canada;1;107.5725;50.3722
658;08/15/2017;SpeedEx;V6H;Canada;1;303.9750;188.4464
940;08/15/2017;SpeedEx;V6H;Canada;1;223.9825;107.1512
532;08/16/2017;SPU;V7Y;Canada;1;123.6550;64.7382
120;08/16/2017;PHL;H1B;Canada;1;82.9500;36.8103
1157;08/16/2017;SpeedEx;V7X;Canada;1;75.5896;43.5575
838;08/16/2017;BD Kerschen;R3V;Canada;1;93.4448;47.6785
1182;08/16/2017;PHL;K1R;Canada;1;104.9650;48.7630
25;08/16/2017;SpeedEx;R3H;Canada;1;79.2750;44.3940
1005;08/16/2017;SpeedEx;K1A;Canada;1;107.5725;51.4791
739;08/16/2017;World Connection;L5R;Canada;2;170.5725;78.5118
2070;08/16/2017;SpeedEx;R3B;Canada;1;173.2325;88.5218
910;08/16/2017;SpeedEx;T6G;Canada;1;92.1550;50.3165
1191;08/16/2017;SPU;T2J;Canada;1;87.4825;38.0252
979;08/16/2017;SPU;K2P;Canada;1;136.4825;59.0740
2223;08/16/2017;PHL;M5P;Canada;1;82.2325;37.8504
645;08/16/2017;World Connection;T6W;Canada;1;248.8500;113.7457
940;08/16/2017;SpeedEx;L5N;Canada;1;229.2325;107.1512
1066;08/16/2017;PHL;V6Z;Canada;1;98.8575;50.5179
1215;08/16/2017;SpeedEx;R3V;Canada;1;118.9825;70.9873
2064;08/16/2017;SpeedEx;L5N;Canada;1;108.4883;46.9187
1112;08/16/2017;SpeedEx;M5R;Canada;1;118.0725;72.7129
2094;08/16/2017;PHL;M6G;Canada;1;144.3575;72.7558
1975;08/16/2017;American Eagle;K1A;Canada;1;52.4475;24.6506
318;08/16/2017;World Connection;T6H;Canada;1;64.1472;34.1263
852;08/16/2017;PHL;L5N;Canada;1;77.1698;32.9255
989;08/16/2017;The Pickup Guys;H1G;Canada;1;155.7325;72.4643
910;08/16/2017;SpeedEx;T6V;Canada;1;92.1550;50.3165
609;08/16/2017;PHL;T6J;Canada;1;267.4000;119.4188
2235;08/16/2017;SpeedEx;T2L;Canada;1;65.5725;42.1664
1166;08/16/2017;American Eagle;T3R;Canada;1;118.9883;45.0744
2407;08/16/2017;SpeedEx;T3C;Canada;1;73.4475;32.8217
1111;08/16/2017;BD Kerschen;M5R;Canada;1;118.0725;65.2382
2210;08/16/2017;SpeedEx;T6V;Canada;1;107.5725;47.5927
2388;08/16/2017;SpeedEx;V5N;Canada;1;104.9825;60.2150
2222;08/16/2017;SpeedEx;M5P;Canada;1;82.2325;31.6151
838;08/16/2017;SPU;T6E;Canada;1;93.4448;47.6785
1132;08/16/2017;PHL;V6Z;Canada;3;62.9948;38.1275
2380;08/16/2017;American Eagle;R2W;Canada;1;99.7325;47.3502
2407;08/16/2017;SPU;V5V;Canada;1;73.4475;32.8217
1182;08/16/2017;PHL;T2X;Canada;1;104.9650;48.7630
609;08/16/2017;BD Kerschen;L5R;Canada;1;259.6125;119.4188
1120;08/16/2017;BD Kerschen;V6T;Canada;1;175.8225;96.3817
1227;08/16/2017;SpeedEx;T6V;Canada;1;106.7325;65.1867
936;08/16/2017;PHL;K1N;Canada;1;110.8217;54.3239
964;08/16/2017;American Eagle;L5R;Canada;1;118.9825;51.4281
2047;08/16/2017;American Eagle;M6H;Canada;1;83.9883;38.8676
2255;08/16/2017;American Eagle;V6J;Canada;1;57.6975;32.6402
1003;08/16/2017;BD Kerschen;K1K;Canada;1;86.5725;48.1252
1960;08/16/2017;World Connection;T2J;Canada;1;97.0725;58.0573
574;08/16/2017;BD Kerschen;T3R;Canada;1;279.9125;141.6317
1975;08/16/2017;American Eagle;V7W;Canada;1;52.4475;24.6506
1110;08/16/2017;SpeedEx;K1N;Canada;1;69.9825;43.6803
1975;08/16/2017;World Connection;R3G;Canada;1;52.4475;24.6506
574;08/16/2017;BD Kerschen;V6L;Canada;1;279.9125;141.6317
1108;08/16/2017;PHL;V6G;Canada;1;160.0725;73.0329
2091;08/16/2017;SpeedEx;R2G;Canada;1;50.7325;26.1958
532;08/16/2017;SPU;T3G;Canada;1;123.6550;64.7382
2235;08/16/2017;World Connection;M5L;Canada;1;65.5725;42.1664
2388;08/16/2017;King Shippers;K1H;Canada;1;104.9825;60.2150
604;08/16/2017;BD Kerschen;L5N;Canada;1;153.9125;66.8259
726;08/16/2017;SpeedEx;V6H;Canada;1;115.4475;51.2439
768;08/16/2017;Speedissimo;R2L;Canada;1;104.9475;46.1971
2370;08/16/2017;SpeedEx;L5G;Canada;1;239.7325;135.5710
964;08/16/2017;SPU;R3G;Canada;3;118.9825;51.4281
768;08/16/2017;American Eagle;M7Y;Canada;1;104.9475;46.1971
2064;08/16/2017;PHL;T3E;Canada;1;108.4883;46.9187
992;08/17/2017;SpeedEx;R3H;Canada;1;96.2325;54.9627
979;08/17/2017;BD Kerschen;R3E;Canada;1;131.2325;59.0740
1974;08/17/2017;SPU;T6E;Canada;1;52.4475;33.0591
2234;08/17/2017;American Eagle;M6H;Canada;1;65.5725;36.7192
768;08/17/2017;American Eagle;V5W;Canada;1;104.9475;46.1971
1974;08/17/2017;American Eagle;V7W;Canada;1;52.4475;33.0591
981;08/17/2017;The Pickup Guys;T6T;Canada;1;55.9825;23.9726
992;08/17/2017;SPU;T6V;Canada;1;96.2325;54.9627
795;08/17/2017;PHL;M5L;Canada;1;92.7325;52.0489
981;08/17/2017;American Eagle;T6S;Canada;1;52.4825;23.9726
2353;08/17/2017;SpeedEx;T5K;Canada;1;136.4825;63.2451
2255;08/17/2017;PHL;R3X;Canada;1;57.6975;32.6402
2204;08/17/2017;American Eagle;V6J;Canada;1;173.1975;75.0898
1173;08/18/2017;World Connection;V6A;Canada;1;116.6550;52.8212
573;08/18/2017;PHL;R3H;Canada;1;93.5375;44.7266
1975;08/18/2017;SpeedEx;R3H;Canada;1;52.4475;24.6506
1215;08/18/2017;SPU;T6E;Canada;1;118.9825;70.9873
2211;08/18/2017;World Connection;T2X;Canada;1;107.5725;50.3722
400;08/18/2017;American Eagle;V6T;Canada;1;69.7725;31.4664
2353;08/18/2017;BD Kerschen;L5N;Canada;2;136.4825;63.2451
2211;08/18/2017;PHL;T6V;Canada;1;107.5725;50.3722
606;08/18/2017;SpeedEx;L5N;Canada;1;104.9125;57.8479
964;08/18/2017;SPU;M5X;Canada;1;118.9825;51.4281
1215;08/18/2017;SpeedEx;L5G;Canada;1;118.9825;70.9873
990;08/18/2017;American Eagle;V5V;Canada;1;157.4825;72.1879
2380;08/18/2017;World Connection;V6S;Canada;1;99.7325;47.3502
396;08/18/2017;PHL;T6V;Canada;1;86.5725;48.0860
726;08/18/2017;SPU;V5V;Canada;1;115.4475;51.2439
1317;08/18/2017;American Eagle;M7Y;Canada;1;102.3400;47.1146
2234;08/18/2017;World Connection;T2L;Canada;1;65.5725;36.7192
1168;08/19/2017;World Connection;L5N;Canada;1;81.6550;35.1352
606;08/19/2017;BD Kerschen;T6J;Canada;1;104.9125;57.8479
2254;08/19/2017;SpeedEx;R3X;Canada;1;57.6975;26.9773
2279;08/19/2017;PHL;T6G;Canada;1;165.3225;73.3993
962;08/19/2017;Speedissimo;M4E;Canada;1;174.9825;80.2740
979;08/19/2017;American Eagle;T6T;Canada;1;131.2325;59.0740
573;08/19/2017;PHL;T5K;Canada;1;93.5375;44.7266
574;08/19/2017;The Pickup Guys;L5P;Canada;1;279.9125;141.6317
981;08/19/2017;American Eagle;T6G;Canada;1;52.4825;23.9726
767;08/19/2017;BD Kerschen;V5W;Canada;1;104.9475;46.8049
1133;08/19/2017;PHL;V7W;Canada;1;62.9948;36.7152
1014;08/19/2017;American Eagle;V5V;Canada;1;86.5725;41.3162
2045;08/19/2017;PHL;L5T;Canada;2;90.9883;42.3276
910;08/19/2017;American Eagle;R2W;Canada;1;92.1550;50.3165
606;08/19/2017;PHL;T6T;Canada;1;104.9125;57.8479
1975;08/20/2017;World Connection;T6E;Canada;1;52.4475;24.6506
990;08/20/2017;SpeedEx;V6G;Canada;1;167.9825;72.1879
964;08/20/2017;World Connection;T1Y;Canada;1;118.9825;51.4281
940;08/20/2017;SpeedEx;R3T;Canada;1;223.9825;107.1512
962;08/20/2017;World Connection;H1B;Canada;1;174.9825;80.2740
838;08/20/2017;World Connection;V6J;Canada;1;93.9698;47.6785
725;08/20/2017;American Eagle;V5V;Canada;1;115.4475;48.5819
940;08/20/2017;American Eagle;T5B;Canada;1;229.2325;107.1512
2074;08/20/2017;American Eagle;R2W;Canada;1;109.3575;59.7087
1961;08/20/2017;PHL;T2J;Canada;1;97.0725;52.2295
964;08/20/2017;PHL;R3H;Canada;1;118.9825;51.4281
1168;08/20/2017;SPU;T6H;Canada;1;81.6550;35.1352
1641;08/20/2017;BD Kerschen;V6M;Canada;1;70.7700;44.8412
1185;08/20/2017;The Pickup Guys;V6Z;Canada;1;93.3217;53.5561
921;08/20/2017;American Eagle;V5Z;Canada;1;116.6550;67.0564
2056;08/20/2017;BD Kerschen;T6T;Canada;1;72.3217;31.9687
2074;09/15/2017;BD Kerschen;M5P;Canada;1;109.3575;59.7087
838;09/15/2017;SpeedEx;M4E;Canada;1;93.9698;47.6785
767;09/15/2017;PHL;V6G;Canada;1;104.9475;46.8049
936;09/15/2017;PHL;R3E;Canada;1;110.8217;54.3239
2254;09/15/2017;American Eagle;M4V;Canada;1;57.6975;26.9773
725;09/15/2017;American Eagle;V6H;Canada;2;115.4475;48.5819
564;09/15/2017;BD Kerschen;K1R;Canada;1;314.9125;167.5335
1210;09/15/2017;PHL;M5X;Canada;1;192.4825;123.7809
574;09/15/2017;American Eagle;K1A;Canada;1;279.9125;141.6317
725;09/15/2017;PHL;T5Y;Canada;1;115.4475;48.5819
767;09/15/2017;SPU;K1Y;Canada;1;104.9475;46.8049
1005;09/15/2017;PHL;V5N;Canada;1;107.5725;51.4791
2380;09/15/2017;PHL;R3M;Canada;1;99.7325;47.3502
573;09/15/2017;SpeedEx;R3B;Canada;1;93.5375;44.7266
1014;09/15/2017;SPU;M5T;Canada;1;86.5725;41.3162
1117;09/15/2017;The Pickup Guys;K1R;Canada;1;299.1975;153.6233
574;09/15/2017;PHL;T6V;Canada;1;279.9125;141.6317
726;09/15/2017;BD Kerschen;R2Y;Canada;1;115.4475;51.2439
1227;09/15/2017;World Connection;L5N;Canada;1;104.9825;65.1867
2388;09/15/2017;SpeedEx;T2Y;Canada;1;104.9825;60.2150
726;09/15/2017;American Eagle;V6H;Canada;2;115.4475;51.2439
1166;09/15/2017;PHL;K1Y;Canada;1;118.9883;45.0744
2407;09/15/2017;SPU;R3K;Canada;1;73.4475;32.8217
2235;09/15/2017;BD Kerschen;T5K;Canada;1;65.5725;42.1664
2210;09/15/2017;SpeedEx;T5G;Canada;1;107.5725;47.5927
443;09/15/2017;SpeedEx;R3G;Canada;2;79.9050;41.6321
740;09/15/2017;PHL;T5C;Canada;1;170.5725;78.5118
1182;09/15/2017;BD Kerschen;T5Y;Canada;1;104.9650;48.7630
609;09/15/2017;American Eagle;M6G;Canada;1;267.4000;119.4188
1188;09/15/2017;American Eagle;M4E;Canada;1;104.9883;39.6446
2222;09/15/2017;SPU;V6J;Canada;2;82.2325;31.6151
914;09/15/2017;American Eagle;M6H;Canada;1;128.3217;54.3516
681;09/15/2017;SpeedEx;T1Y;Canada;1;216.2125;132.3155
2255;09/15/2017;SpeedEx;M4V;Canada;1;57.6975;32.6402
574;09/15/2017;American Eagle;R3Y;Canada;1;279.9125;141.6317
1182;09/15/2017;BD Kerschen;V6M;Canada;1;104.9650;48.7630
606;09/15/2017;Speedissimo;H1B;Canada;1;104.9125;57.8479
631;09/15/2017;American Eagle;K1G;Canada;1;115.4125;52.7172
2234;09/15/2017;American Eagle;T5K;Canada;1;65.5725;36.7192
910;09/15/2017;PHL;M5L;Canada;1;92.1550;50.3165
559;09/15/2017;SPU;T5K;Canada;1;195.2125;99.9110
2047;09/15/2017;American Eagle;V6R;Canada;1;83.9883;38.8676
2205;09/15/2017;SpeedEx;K1H;Canada;1;173.1975;89.8610
2081;09/15/2017;SpeedEx;M6S;Canada;1;73.4825;33.5648
609;09/15/2017;World Connection;V5Z;Canada;1;267.4000;119.4188
609;09/15/2017;Speedissimo;H1B;Canada;1;267.4000;119.4188
979;09/15/2017;BD Kerschen;K1R;Canada;1;131.2325;59.0740
743;09/15/2017;King Shippers;R2W;Canada;1;90.1075;40.1622
979;09/15/2017;PHL;L5N;Canada;1;131.2325;59.0740
964;09/15/2017;The Pickup Guys;M6H;Canada;1;118.9825;51.4281
683;09/15/2017;American Eagle;V6H;Canada;1;270.5500;145.3359
2388;09/15/2017;PHL;T2J;Canada;1;104.9825;60.2150
2211;09/16/2017;World Connection;T2J;Canada;1;107.5725;50.3722
606;09/16/2017;PHL;R3H;Canada;1;104.9125;57.8479
574;09/16/2017;PHL;M4K;Canada;1;279.9125;141.6317
580;09/16/2017;SpeedEx;T6V;Canada;1;252.2625;118.3546
2050;09/16/2017;BD Kerschen;V6S;Canada;1;110.8217;60.5086
2211;09/16/2017;SPU;L5P;Canada;1;107.5725;50.3722
1185;09/16/2017;SpeedEx;L5N;Canada;1;93.3217;53.5561
396;09/16/2017;BD Kerschen;M4P;Canada;1;86.5725;48.0860
2210;09/16/2017;PHL;M5X;Canada;1;104.9475;47.5927
1668;09/16/2017;PHL;T6J;Canada;1;41.9895;21.1627
1949;09/16/2017;Speedissimo;V6M;Canada;1;99.7325;55.2267
1210;09/16/2017;World Connection;M6G;Canada;1;192.4825;123.7809
833;09/16/2017;SpeedEx;T2X;Canada;1;65.0948;35.0861
2211;09/16/2017;PHL;M5X;Canada;1;104.9475;50.3722
1108;09/16/2017;SpeedEx;M5P;Canada;1;160.0725;73.0329
744;09/16/2017;SPU;R2W;Canada;1;90.1075;34.2422
964;09/16/2017;World Connection;V5N;Canada;1;118.9825;51.4281
990;09/16/2017;SPU;M5T;Canada;1;160.9825;72.1879
1117;09/16/2017;SPU;V6N;Canada;1;299.1975;153.6233
574;09/16/2017;SPU;T6T;Canada;1;279.9125;141.6317
1435;09/16/2017;SPU;L5N;Canada;1;104.9650;49.5078
2064;09/16/2017;BD Kerschen;V6T;Canada;1;108.4883;46.9187
2234;09/16/2017;The Pickup Guys;R3W;Canada;1;65.5725;36.7192
443;09/16/2017;American Eagle;L5G;Canada;1;79.9050;41.6321
726;09/16/2017;Speedissimo;T6K;Canada;1;115.4475;51.2439
1173;09/16/2017;SpeedEx;M5L;Canada;1;116.6550;52.8212
727;09/16/2017;World Connection;M5L;Canada;1;62.9475;27.1678
936;09/16/2017;SPU;T2X;Canada;1;110.8217;54.3239
1014;09/16/2017;PHL;M5X;Canada;1;86.5725;41.3162
910;09/16/2017;BD Kerschen;T6T;Canada;1;92.1550;50.3165
2211;09/16/2017;PHL;T5G;Canada;1;107.5725;50.3722
645;09/16/2017;SPU;M4R;Canada;1;235.3750;113.7457
962;09/16/2017;The Pickup Guys;R3T;Canada;1;174.9825;80.2740
2407;09/16/2017;SpeedEx;T6G;Canada;1;73.4475;32.8217
1014;09/16/2017;BD Kerschen;T2X;Canada;1;86.5725;41.3162
2070;09/16/2017;PHL;M5A;Canada;1;173.2325;88.5218
989;09/16/2017;PHL;M5P;Canada;1;155.7325;72.4643
1894;09/16/2017;The Pickup Guys;R3H;Canada;1;227.4125;114.4142
964;09/16/2017;SpeedEx;T6V;Canada;1;118.9825;51.4281
1227;09/16/2017;The Pickup Guys;M6G;Canada;1;106.7325;65.1867
989;09/16/2017;American Eagle;T2J;Canada;1;150.4825;72.4643
726;09/16/2017;SpeedEx;T5Y;Canada;1;115.4475;51.2439
993;09/16/2017;The Pickup Guys;T6E;Canada;1;110.2325;52.8175
2407;09/16/2017;PHL;T3E;Canada;1;73.4475;32.8217
573;09/16/2017;SpeedEx;T5B;Canada;1;93.5375;44.7266
631;09/16/2017;SPU;T6E;Canada;1;115.4125;52.7172
964;09/16/2017;SpeedEx;R3N;Canada;1;118.9825;51.4281
2380;09/16/2017;American Eagle;V7Y;Canada;1;99.7325;47.3502
786;09/16/2017;SpeedEx;L5P;Canada;1;68.1975;34.7399
609;09/16/2017;King Shippers;M4P;Canada;1;267.4000;119.4188
990;09/16/2017;World Connection;T6E;Canada;1;152.2325;72.1879
2371;09/16/2017;World Connection;T2C;Canada;1;183.7325;85.8326
1230;09/16/2017;World Connection;T5B;Canada;1;173.2325;88.1902
1948;09/16/2017;SpeedEx;V6M;Canada;1;99.7325;61.8849
1436;09/16/2017;American Eagle;L5N;Canada;1;104.9650;57.2252
1225;09/16/2017;SPU;L5R;Canada;1;78.7325;41.4789
1117;09/17/2017;Speedissimo;R3T;Canada;2;299.1975;153.6233
2352;09/17/2017;PHL;R2K;Canada;1;81.6550;43.4403
964;09/17/2017;SpeedEx;L5N;Canada;1;118.9825;51.4281
921;09/17/2017;The Pickup Guys;V7Y;Canada;2;116.6550;67.0564
768;09/17/2017;The Pickup Guys;V6G;Canada;1;104.9475;46.1971
702;09/17/2017;BD Kerschen;L5N;Canada;1;28.8698;12.9399
1182;09/17/2017;SpeedEx;L5N;Canada;1;104.9650;48.7630
1975;09/17/2017;BD Kerschen;T2X;Canada;1;52.4475;24.6506
400;09/17/2017;PHL;K2P;Canada;1;68.9325;31.4664
2064;09/18/2017;PHL;R3W;Canada;1;108.4883;46.9187
838;09/18/2017;PHL;T2C;Canada;1;93.4448;47.6785
1894;09/18/2017;BD Kerschen;T2J;Canada;1;237.9125;114.4142
785;09/18/2017;World Connection;L5P;Canada;1;68.1975;31.6253
2407;09/18/2017;King Shippers;T6V;Canada;1;73.4475;32.8217
2204;09/18/2017;American Eagle;K1H;Canada;1;173.1975;75.0898
370;09/18/2017;PHL;M6S;Canada;2;120.1083;77.2388
475;09/18/2017;SpeedEx;M5X;Canada;1;97.8075;43.5654
837;09/18/2017;American Eagle;R3C;Canada;1;83.9948;41.5799
1957;09/18/2017;PHL;V6R;Canada;1;153.7725;86.3265
1215;09/18/2017;SpeedEx;V5W;Canada;1;118.9825;70.9873
609;09/18/2017;SPU;K2P;Canada;1;267.4000;119.4188
739;09/18/2017;SpeedEx;T5C;Canada;1;170.5725;78.5118
1066;09/18/2017;SpeedEx;L5R;Canada;1;98.8575;50.5179
1210;09/19/2017;SpeedEx;M4E;Canada;1;192.4825;123.7809
758;09/19/2017;PHL;V5V;Canada;1;83.9475;38.4105
1185;09/19/2017;PHL;M6H;Canada;1;93.3217;53.5561
604;09/19/2017;The Pickup Guys;T5K;Canada;1;153.9125;66.8259
2070;09/19/2017;Speedissimo;L5P;Canada;1;173.2325;88.5218
725;09/19/2017;SpeedEx;T6K;Canada;1;115.4475;48.5819
1203;09/19/2017;The Pickup Guys;T2C;Canada;1;104.9825;47.1538
1436;09/19/2017;PHL;V6A;Canada;1;104.9650;57.2252
757;09/19/2017;BD Kerschen;V5V;Canada;1;83.9475;38.4105
964;09/19/2017;BD Kerschen;L5R;Canada;1;118.9825;51.4281
1117;09/19/2017;American Eagle;V5V;Canada;1;299.1975;153.6233
1076;09/19/2017;American Eagle;T6R;Canada;1;84.8575;43.9558
609;09/19/2017;PHL;L5R;Canada;1;267.4000;119.4188
1075;09/19/2017;SpeedEx;T6R;Canada;1;84.8575;52.9644
989;09/19/2017;BD Kerschen;M7Y;Canada;1;155.7325;72.4643
2091;09/19/2017;American Eagle;T6B;Canada;1;50.7325;26.1958
910;09/19/2017;World Connection;T3G;Canada;1;92.1550;50.3165
1107;09/19/2017;American Eagle;M5P;Canada;1;160.0725;94.4984
1014;09/19/2017;BD Kerschen;T6V;Canada;1;86.5725;41.3162
940;09/19/2017;SpeedEx;V7W;Canada;1;223.9825;107.1512
1182;09/19/2017;Speedissimo;K1G;Canada;1;104.9650;48.7630
1132;09/19/2017;BD Kerschen;T5B;Canada;3;62.9948;38.1275
1148;09/19/2017;SpeedEx;R3G;Canada;1;59.8396;25.2125
838;09/20/2017;World Connection;M4P;Canada;1;93.9698;47.6785
936;09/20/2017;PHL;M5X;Canada;1;110.8217;54.3239
573;09/20/2017;PHL;K1K;Canada;2;93.5375;44.7266
1173;09/20/2017;SpeedEx;M5P;Canada;1;116.6550;52.8212
785;09/20/2017;The Pickup Guys;V5X;Canada;1;68.1975;31.6253
499;09/20/2017;BD Kerschen;T5Y;Canada;1;85.2863;40.1748
726;09/20/2017;American Eagle;M6H;Canada;1;115.4475;51.2439
645;09/20/2017;PHL;R3E;Canada;1;235.3750;113.7457
1076;09/20/2017;PHL;L4Y;Canada;1;84.8575;43.9558
2210;09/20/2017;SpeedEx;T2J;Canada;1;107.5725;47.5927
771;09/20/2017;American Eagle;M6H;Canada;1;165.3225;91.4220
989;09/20/2017;American Eagle;V6G;Canada;1;155.7325;72.4643
772;09/20/2017;SpeedEx;R2Y;Canada;1;165.3225;83.3213
1956;09/20/2017;American Eagle;V6R;Canada;1;153.7725;77.6987
862;09/20/2017;BD Kerschen;T6K;Canada;1;60.8896;37.8876
2062;09/20/2017;The Pickup Guys;R3S;Canada;1;120.1550;64.7636
2284;09/20/2017;BD Kerschen;R3V;Canada;1;299.1975;128.2860
757;09/20/2017;SpeedEx;V5Z;Canada;1;83.9475;38.4105
2223;09/20/2017;American Eagle;V6J;Canada;2;82.2325;37.8504
2064;10/15/2017;World Connection;R3B;Canada;1;108.4883;46.9187
847;10/15/2017;American Eagle;T6E;Canada;1;55.1198;26.6369
838;10/15/2017;World Connection;T6T;Canada;1;93.9698;47.6785
769;10/15/2017;SpeedEx;R3S;Canada;1;85.7325;51.3569
604;10/15/2017;American Eagle;V5V;Canada;1;153.9125;66.8259
574;10/15/2017;The Pickup Guys;T1Y;Canada;1;279.9125;141.6317
2064;10/15/2017;PHL;T6B;Canada;1;108.4883;46.9187
1949;10/15/2017;PHL;V6J;Canada;1;99.7325;55.2267
2064;10/15/2017;PHL;V7R;Canada;1;108.4883;46.9187
1003;10/15/2017;The Pickup Guys;T5K;Canada;1;86.5725;48.1252
1081;10/15/2017;Speedissimo;T6E;Canada;1;76.1075;43.1750
1961;10/15/2017;PHL;V6J;Canada;1;98.6475;52.2295
1225;10/15/2017;SPU;L5N;Canada;1;78.7325;41.4789
400;10/15/2017;American Eagle;V6R;Canada;1;68.9325;31.4664
2268;10/15/2017;SpeedEx;T5W;Canada;1;309.6975;141.4615
1227;10/15/2017;SpeedEx;R3H;Canada;1;106.7325;65.1867
2130;10/15/2017;SpeedEx;L5R;Canada;1;47.2238;24.6160
609;10/15/2017;SPU;V6M;Canada;2;267.4000;119.4188
400;10/15/2017;American Eagle;T1Y;Canada;1;68.9325;31.4664
1166;10/15/2017;PHL;T3R;Canada;1;118.9883;45.0744
2094;10/15/2017;King Shippers;K1K;Canada;1;144.3575;72.7558
